0.03764805,0.0143824,0.02368866,0.02115059,0.02284264,0.01099831,0.00084602,0.01649746,0.02072758,0.02030457,0.01818951,0.01945854,0.0143824,0.01480541,0.02030457,0.02072758,0.02453469,0.01607445,0.02580372,0.02199662,0.02241963,0.01480541,0.00296108,0.0215736,0.00253807,0.00126904,0.00296108,0.00296108,0.01226734,0.01945854,0.02115059,0.01818951,0.01861252,0.01395939,0.01607445,0.01353638,0.01522843,0.01734349,0.00423012,0.01480541,0.01607445,0.01015228,0.01226734,0.01142132,0.00930626,0.0143824,0.0143824,0.01015228,0.01607445,0.00676819,0.01311337,0.01353638,0.02791878,0.01861252,0.00126904,0.01818951,0.02284264,0.01988156,0.01649746,0.0143824,0.01353638,0.0177665,0.0177665,0.02199662
0.01304348,0.00543478,0.02065217,0.01413043,0.01086957,0.01521739,0.00543478,0.01413043,0.0326087,0.01956522,0.01630435,0.01630435,0.0076087,0.0173913,0.01847826,0.0076087,0.01304348,0.01413043,0.02934783,0.01413043,0.025,0.01956522,0.00869565,0.02065217,0.00543478,0.00434783,0.00978261,0.00543478,0.00978261,0.02065217,0.02934783,0.02608696,0.02173913,0.01413043,0.02826087,0.01630435,0.01521739,0.00978261,0.00543478,0.02717391,0.02173913,0.01521739,0.01304348,0.01521739,0.00543478,0.01956522,0.01413043,0.01195652,0.00652174,0.01195652,0.00652174,0.00652174,0.01956522,0.02826087,0.00543478,0.02391304,0.02065217,0.01847826,0.02608696,0.01413043,0.00869565,0.01956522,0.0173913,0.02173913
0.02800386,0.01296731,0.01696786,0.01958891,0.01489861,0.01117396,0.00372465,0.01338116,0.02014071,0.01627811,0.01917506,0.01945096,0.01448476,0.01434681,0.01655401,0.02083046,0.01269141,0.01407091,0.02621051,0.01669196,0.01696786,0.01200166,0.0046903,0.01903711,0.00317285,0.00344875,0.00538005,0.00482825,0.01089805,0.01751966,0.02386536,0.02041661,0.01903711,0.00731135,0.01889916,0.01296731,0.01682991,0.01269141,0.00400055,0.01751966,0.01586426,0.01462271,0.01545041,0.01338116,0.01324321,0.01282936,0.01945096,0.01696786,0.01779556,0.0088288,0.01296731,0.01696786,0.02096841,0.01682991,0.0044144,0.02276176,0.01889916,0.01669196,0.01931301,0.02483101,0.01793351,0.02027866,0.02000276,0.03559112
0.01352146,0.01528513,0.01940035,0.0111699,0.01469724,0.01587302,0.00529101,0.01469724,0.02175191,0.02175191,0.01940035,0.01175779,0.00764256,0.01175779,0.01704879,0.01058201,0.01704879,0.01234568,0.03409759,0.01410935,0.02821869,0.02175191,0.01058201,0.03821282,0.00470312,0.00705467,0.01058201,0.00411523,0.01175779,0.03527337,0.02704292,0.02292769,0.01822457,0.01293357,0.01234568,0.01528513,0.01528513,0.02998236,0.00646678,0.01998824,0.01704879,0.02645503,0.00881834,0.00705467,0.00587889,0.01175779,0.00881834,0.00999412,0.01058201,0.00999412,0.00881834,0.00646678,0.01940035,0.03174603,0.00411523,0.02410347,0.01469724,0.01646091,0.02057613,0.01352146,0.01058201,0.02057613,0.01234568,0.01822457
0.01335878,0.00858779,0.01765267,0.01001908,0.01049618,0.00954198,0.00429389,0.01240458,0.02242366,0.02146947,0.02099237,0.01431298,0.00763359,0.00763359,0.01431298,0.01717557,0.01145038,0.00858779,0.02146947,0.01574427,0.01765267,0.01574427,0.01240458,0.01288168,0.00620229,0.01812977,0.01574427,0.01001908,0.00572519,0.01288168,0.02862595,0.01574427,0.01574427,0.01383588,0.03053435,0.01288168,0.01383588,0.01956107,0.02624046,0.02433206,0.02480916,0.02433206,0.01812977,0.01526718,0.00715649,0.01288168,0.02480916,0.01622137,0.00954198,0.00572519,0.00954198,0.00811069,0.01526718,0.01383588,0.00715649,0.01335878,0.01956107,0.02003817,0.02767176,0.02146947,0.01240458,0.01622137,0.02099237,0.03721374
0.01972638,0.01336303,0.02131721,0.01781737,0.0146357,0.0146357,0.00318167,0.0165447,0.02227171,0.01813554,0.02258988,0.01304486,0.01209036,0.00890869,0.0165447,0.02322622,0.01813554,0.01431753,0.02545339,0.01622654,0.02640789,0.02577156,0.00795418,0.02036271,0.00349984,0.00731785,0.00572701,0.00445434,0.00986319,0.01972638,0.01940821,0.02258988,0.02099905,0.01399936,0.0155902,0.01272669,0.01495387,0.01909004,0.00604518,0.01431753,0.02036271,0.01495387,0.0136812,0.01336303,0.00859052,0.01272669,0.0136812,0.01145402,0.01336303,0.00731785,0.0136812,0.01399936,0.01813554,0.02099905,0.00381801,0.02036271,0.01718104,0.01399936,0.02004454,0.0155902,0.01781737,0.02195355,0.01718104,0.03277124
0.02362205,0.01124859,0.01912261,0.01462317,0.01349831,0.01012373,0.00337458,0.01912261,0.01687289,0.02362205,0.02137233,0.01799775,0.01012373,0.01012373,0.01687289,0.00787402,0.01237345,0.01912261,0.03149606,0.01012373,0.02024747,0.02924634,0.0056243,0.03262092,0.0056243,0.00224972,0.0056243,0.0,0.00899888,0.02812148,0.0303712,0.02474691,0.01799775,0.01012373,0.02137233,0.01124859,0.02024747,0.02249719,0.00224972,0.02024747,0.01799775,0.01799775,0.01574803,0.01462317,0.00787402,0.01349831,0.02137233,0.01012373,0.01462317,0.0056243,0.00787402,0.00899888,0.01912261,0.02587177,0.00224972,0.02024747,0.02024747,0.02137233,0.02249719,0.02024747,0.01012373,0.01687289,0.01574803,0.01687289
0.03346402,0.01288155,0.0191823,0.02422291,0.01526183,0.01050126,0.00476057,0.0175021,0.02030244,0.01456175,0.01680202,0.0175021,0.01596192,0.01470176,0.01820218,0.02142257,0.01694203,0.01204144,0.01960235,0.01708205,0.01820218,0.01554187,0.00616074,0.01568188,0.00406049,0.00658079,0.00476057,0.0050406,0.01302156,0.0141417,0.02380286,0.01792215,0.0217026,0.01106133,0.01820218,0.01358163,0.01456175,0.01652198,0.0050406,0.01428171,0.01736208,0.01386166,0.01386166,0.01218146,0.01134136,0.00980118,0.01946234,0.01596192,0.01778213,0.01204144,0.01218146,0.01540185,0.01764212,0.01302156,0.00448054,0.02142257,0.02282274,0.01540185,0.02184262,0.02184262,0.01708205,0.01778213,0.02044245,0.03220386
0.03941775,0.01507149,0.02215638,0.03233286,0.01932243,0.01146464,0.00244751,0.0182919,0.02189875,0.01120701,0.01301043,0.01945124,0.02189875,0.01185109,0.02138349,0.02859719,0.02099704,0.01494268,0.0167461,0.01726137,0.01880716,0.01094938,0.00141698,0.01545794,0.00193224,0.00154579,0.00090171,0.00180343,0.01481386,0.01391215,0.01842071,0.02318691,0.02292928,0.00940358,0.01391215,0.01120701,0.0135257,0.01146464,0.00064408,0.01262399,0.01133582,0.0079866,0.00721371,0.0087595,0.01249517,0.01004766,0.0135257,0.01545794,0.02576324,0.01210872,0.0127528,0.02292928,0.0182919,0.0127528,0.00154579,0.02395981,0.0222852,0.017519,0.01416978,0.0215123,0.02434626,0.0207394,0.02215638,0.04173644
0.02548749,0.01151543,0.02011362,0.01781053,0.01704284,0.01243667,0.00214955,0.01765699,0.02456625,0.01366498,0.02287732,0.01550745,0.01550745,0.01044066,0.0204207,0.02287732,0.01550745,0.0161216,0.02118839,0.02103485,0.02134193,0.0133579,0.00230309,0.02103485,0.00107477,0.00230309,0.00307078,0.00245663,0.0098265,0.01888531,0.02564103,0.01903885,0.01934592,0.00905881,0.0239521,0.01443267,0.01750345,0.01381852,0.00230309,0.01381852,0.02303086,0.01182251,0.01581452,0.01305082,0.01120835,0.00813757,0.01719638,0.01581452,0.01458621,0.0125902,0.01151543,0.01596806,0.01796407,0.01827115,0.00214955,0.02088131,0.01811761,0.019653,0.02195609,0.02134193,0.01811761,0.02180255,0.01781053,0.03270382
0.03150712,0.01384708,0.02408188,0.01284367,0.01946619,0.0136464,0.00662252,0.01384708,0.02649007,0.02127233,0.0260887,0.0158539,0.01043548,0.01163957,0.01404776,0.01324503,0.01866346,0.0192655,0.03210917,0.01665663,0.02488461,0.01786073,0.0068232,0.01565322,0.00421433,0.00501706,0.00702388,0.00541842,0.00602047,0.01745936,0.02448324,0.01525186,0.02167369,0.0124423,0.02548665,0.01444913,0.02207506,0.01786073,0.00501706,0.01685731,0.02287778,0.01806141,0.01826209,0.01264299,0.00722456,0.01284367,0.02207506,0.00983343,0.01063616,0.00802729,0.00802729,0.00541842,0.02026891,0.0158539,0.00321092,0.01685731,0.02026891,0.01745936,0.0204696,0.01806141,0.00842866,0.01424844,0.01565322,0.02568734
0.05017202,0.01834862,0.02608945,0.02551606,0.02264908,0.01433486,0.00401376,0.01605505,0.0315367,0.01204128,0.01892202,0.01720183,0.01949541,0.01490826,0.01634174,0.02178899,0.0212156,0.01548165,0.02150229,0.01720183,0.01691514,0.00716743,0.00516055,0.01720183,0.00401376,0.00544725,0.00458716,0.00401376,0.01204128,0.01834862,0.01863532,0.01261468,0.02752294,0.01232798,0.02006881,0.01462156,0.01462156,0.01118119,0.00372706,0.00974771,0.01892202,0.01118119,0.01462156,0.01204128,0.01376147,0.00946101,0.01118119,0.01290138,0.0212156,0.01118119,0.01204128,0.01519495,0.0212156,0.01376147,0.00516055,0.01863532,0.02006881,0.0106078,0.01834862,0.01404817,0.01433486,0.01605505,0.01691514,0.02236239
0.02141901,0.01383311,0.01695672,0.01606426,0.01963409,0.01606426,0.00178492,0.01160196,0.02097278,0.01695672,0.01918786,0.01606426,0.00847836,0.01561803,0.02008032,0.01651049,0.01561803,0.01695672,0.02320393,0.0182954,0.01874163,0.0182954,0.00178492,0.02721999,0.00312361,0.00178492,0.00223115,0.00223115,0.0107095,0.02052655,0.0334672,0.01874163,0.01874163,0.01026328,0.02365016,0.01695672,0.0151718,0.01427934,0.00267738,0.02052655,0.01918786,0.01338688,0.01606426,0.01472557,0.00713967,0.01160196,0.02231147,0.0151718,0.01249442,0.00803213,0.00937082,0.00937082,0.02052655,0.01740295,0.00312361,0.02409639,0.02632753,0.02052655,0.0258813,0.02320393,0.01294065,0.01740295,0.02008032,0.02320393
0.0290998,0.01291275,0.01710939,0.02222837,0.01936912,0.00986903,0.00295148,0.01494189,0.01872348,0.01069913,0.01757056,0.0166021,0.01858513,0.01318945,0.02268954,0.02531821,0.01591035,0.01383509,0.01858513,0.02135215,0.01627928,0.01065302,0.00281313,0.01757056,0.00212138,0.00198303,0.00198303,0.00447334,0.01037631,0.0154953,0.02102933,0.02130603,0.02010699,0.00986903,0.01627928,0.01646375,0.01517248,0.0111603,0.0021675,0.01282051,0.019323,0.01268216,0.01203652,0.01346615,0.01240546,0.01042243,0.02236672,0.01581811,0.01627928,0.01051467,0.01162147,0.01973806,0.01886183,0.01563365,0.00262867,0.02287401,0.02255119,0.01595647,0.02591773,0.02647113,0.01678657,0.02089098,0.02481092,0.03827707
0.01968135,0.01124649,0.0131209,0.01405811,0.01405811,0.01593252,0.00281162,0.01124649,0.01874414,0.01124649,0.02717901,0.01780694,0.00937207,0.01686973,0.02061856,0.01593252,0.01499531,0.01030928,0.03186504,0.01218369,0.02999063,0.02343018,0.01218369,0.02061856,0.00843486,0.00749766,0.00468604,0.00468604,0.00843486,0.01874414,0.02530459,0.0131209,0.01780694,0.0131209,0.02061856,0.01968135,0.01030928,0.02717901,0.00749766,0.01499531,0.02061856,0.02530459,0.02530459,0.01593252,0.01030928,0.00843486,0.02061856,0.00937207,0.00562324,0.00937207,0.00937207,0.01686973,0.01499531,0.01968135,0.00281162,0.01874414,0.02343018,0.01593252,0.02905342,0.01030928,0.0131209,0.01218369,0.01218369,0.03280225
0.01455087,0.01260312,0.01856095,0.01031164,0.01478002,0.01489459,0.00366636,0.01340513,0.02325848,0.01695692,0.0262374,0.01752979,0.00779102,0.00939505,0.01500917,0.0122594,0.0122594,0.01489459,0.02749771,0.01351971,0.02062328,0.01947754,0.00607241,0.02176902,0.0026352,0.00286434,0.00687443,0.00458295,0.01088451,0.01890467,0.03093492,0.01867553,0.01741522,0.01283226,0.02658112,0.013978,0.01672777,0.01626948,0.00469753,0.02027956,0.02646654,0.01970669,0.03448671,0.01752979,0.0074473,0.01420715,0.02199817,0.01478002,0.0118011,0.00641613,0.0113428,0.00664528,0.01604033,0.01730064,0.00240605,0.02394592,0.01856095,0.01844638,0.0305912,0.0187901,0.01008249,0.01718607,0.01844638,0.02291476
0.02394715,0.01142307,0.01981833,0.01747867,0.01651528,0.0105973,0.00316543,0.01692816,0.02009359,0.0176163,0.01899257,0.01610239,0.00949628,0.01114781,0.01720341,0.02312139,0.0136251,0.01541426,0.02339664,0.01651528,0.01899257,0.01679053,0.00220204,0.02229562,0.0030278,0.00192678,0.00357831,0.00330306,0.01004679,0.02257088,0.02642444,0.02243325,0.02188274,0.01142307,0.01802918,0.01293697,0.01431324,0.01321222,0.0030278,0.01720341,0.02009359,0.01224883,0.01802918,0.01417561,0.00990917,0.01224883,0.01789155,0.01651528,0.01321222,0.00894577,0.01156069,0.01403799,0.0191302,0.0196807,0.00344068,0.02504817,0.02105698,0.01596477,0.02394715,0.02298376,0.01830443,0.02133223,0.02243325,0.02958987
0.02408638,0.00996678,0.0166113,0.01495017,0.01245847,0.01370432,0.00456811,0.0166113,0.01910299,0.0166113,0.01536545,0.01453488,0.01121262,0.0141196,0.0141196,0.02034884,0.00913621,0.01702658,0.02325581,0.01785714,0.02408638,0.0141196,0.00498339,0.02076412,0.00415282,0.00456811,0.00415282,0.00581395,0.01287375,0.02325581,0.02616279,0.02657807,0.01785714,0.00913621,0.01702658,0.01162791,0.01287375,0.01536545,0.00415282,0.02491694,0.01453488,0.01536545,0.01038206,0.00996678,0.00830565,0.01121262,0.01827243,0.01578073,0.01453488,0.01121262,0.00872093,0.01536545,0.01785714,0.02076412,0.00498339,0.02657807,0.01785714,0.02076412,0.02034884,0.02284053,0.01744186,0.02159468,0.02325581,0.04194352
0.05231984,0.01316222,0.0266535,0.03060217,0.02138861,0.01118789,0.00460678,0.01612372,0.02796973,0.01513656,0.01316222,0.01809806,0.02435012,0.01118789,0.01974334,0.02435012,0.0207305,0.01447845,0.01941428,0.01349128,0.0148075,0.00789733,0.0029615,0.01382034,0.00329056,0.00427772,0.00427772,0.00230339,0.01513656,0.01217506,0.01645278,0.01645278,0.02303389,0.01052978,0.01645278,0.01250411,0.01678184,0.00855545,0.00361961,0.01217506,0.01743995,0.00789733,0.0088845,0.01085884,0.01513656,0.00723922,0.01283317,0.01414939,0.0266535,0.01513656,0.011846,0.02303389,0.01513656,0.011846,0.0029615,0.01809806,0.01382034,0.01382034,0.01875617,0.017769,0.02204673,0.01743995,0.01513656,0.04639684
0.04381523,0.0139506,0.02397437,0.02552444,0.01818745,0.01085047,0.00248011,0.01570735,0.02480107,0.01343392,0.01384727,0.01736075,0.01746409,0.01322724,0.02056422,0.02604113,0.01860081,0.01271055,0.01839413,0.0177741,0.0161207,0.00992043,0.00237677,0.01808412,0.00196342,0.00186008,0.00175674,0.00206676,0.0139506,0.01632737,0.01942751,0.02418105,0.02345768,0.00981709,0.01477731,0.01498398,0.01508732,0.01012711,0.00103338,0.01426062,0.01446729,0.00981709,0.00899039,0.01033378,0.01116048,0.00971375,0.01405394,0.01560401,0.02139093,0.01074713,0.0122972,0.01901416,0.01808412,0.01560401,0.00175674,0.02583445,0.02180428,0.01539733,0.01901416,0.0207709,0.0207709,0.02211429,0.02294099,0.03802831
0.01411835,0.00931211,0.01171523,0.00720937,0.01562031,0.0159207,0.00690898,0.00991289,0.01922499,0.01471913,0.02763593,0.01441874,0.00480625,0.00901172,0.0159207,0.00540703,0.00901172,0.01952538,0.03124061,0.01321718,0.02102734,0.03694803,0.01291679,0.02913788,0.00450586,0.01051367,0.0096125,0.00781015,0.00540703,0.02192851,0.03424452,0.01712226,0.01321718,0.01381796,0.02673476,0.00871132,0.02192851,0.02583358,0.00811054,0.02012616,0.02373085,0.02703515,0.03334335,0.01381796,0.00600781,0.01501953,0.02943827,0.00901172,0.00570742,0.00570742,0.0063082,0.00600781,0.01441874,0.02132773,0.00450586,0.01952538,0.01501953,0.02373085,0.02733554,0.02343046,0.00750976,0.01411835,0.00991289,0.01351757
